id,first_name,last_name,dynasty,ship_id,status,home_planet,is_visible
,Brynne,Yamazaki,Unity,arthas,Present and accounted for,Ellarion,FALSE
,Benson,Hermanson,Hope,centurion,Present and accounted for,Ellarion,FALSE
,Drummond,Wilkins,Ambition,cyclone,Present and accounted for,Caelena,FALSE
,Kandace,King,Loyalty,taurus,Present and accounted for,Caelena,FALSE
,Araminta,Sadler,Purity,spectrum,Present and accounted for,Osiris,FALSE
,Stefaniya,Eliott,Ambition,spectrum,Present and accounted for,Osiris,FALSE
,Charisma,Christian,Excellence,starfall,Present and accounted for,Ellarion,FALSE
,Emmanuel,Ikeda,Hope,starfall,Present and accounted for,Osiris,FALSE
,Vitaly,Radcliff,Ambition,polaris,Present and accounted for,Ellarion,FALSE
,Makar,Collins,Generosity,halo,Present and accounted for,Ellarion,FALSE
,Ceara,Smith,Purity,polaris,Present and accounted for,Ellarion,FALSE
,Lenore,Blakesley,Hope,spectrum,Present and accounted for,Osiris,FALSE
,Jasmyn,Kinsley,Strength,aurora,Present and accounted for,Ellarion,FALSE
,Don,Nash,Mercy,polaris,Present and accounted for,Ellarion,FALSE
,Chance,Wilcox,Purity,polaris,Present and accounted for,Ellarion,FALSE
,Floyd,Markov,Strength,polaris,Present and accounted for,Ellarion,FALSE
,Genya,Honda,Confidence,spectrum,Present and accounted for,Ellarion,FALSE
,Dillon,Bond,Strength,valor,Present and accounted for,Ellarion,FALSE
,Errol,Tyler,Confidence,starfall,Present and accounted for,Ellarion,FALSE
,Faina,Dexter,Defiance,immortal,Present and accounted for,Ellarion,FALSE
,Esther,Osbourne,Purity,spectrum,Present and accounted for,Ellarion,FALSE
,Lila,Christison,Hope,cyclone,Present and accounted for,Osiris,FALSE
,Sanya,Nichols,Ambition,spectrum,Present and accounted for,Ellarion,FALSE
,Blake,Hewitt,Confidence,inferno,Present and accounted for,Ellarion,FALSE
,Delight,Tyson,Confidence,cyclone,Present and accounted for,Ellarion,FALSE
,Amber,Warren,Tranquility,inferno,Present and accounted for,Ellarion,FALSE
,Holden,Colton,Tranquility,spectrum,Present and accounted for,Ellarion,FALSE
,Chris,Fairchild,Tranquility,polaris,Present and accounted for,Ellarion,FALSE
,Dominica,Kitchens,Confidence,polaris,Present and accounted for,Ellarion,FALSE
,Jaymes,Robbins,Loyalty,spectrum,Present and accounted for,Ellarion,FALSE
,Chantal,Davies,Excellence,polaris,Present and accounted for,Ellarion,FALSE
,Mollie,Harding,Purity,whirlwind,Present and accounted for,Caelena,FALSE
,Misti,Evanson,Excellence,immortal,Present and accounted for,Osiris,FALSE
,Buddy,Chandler,Tranquility,centurion,Present and accounted for,Caelena,FALSE
,Emelia,Smedley,Ambition,immortal,Present and accounted for,Osiris,FALSE
,Hailey,Brassington,None,inferno,Present and accounted for,Osiris,FALSE
,Harper,Sniders,Hope,polaris,Present and accounted for,Ellarion,FALSE
,Naomi,Styles,Intelligence,karma,Present and accounted for,Osiris,FALSE
,Grey,Read,Purity,spectrum,Present and accounted for,Ellarion,FALSE
,Lyuba,Yamada,Generosity,polaris,Present and accounted for,Ellarion,FALSE
,Dorothy,Corwin,Hope,polaris,Present and accounted for,Ellarion,FALSE
,Chance,Watson,Strength,aurora,Present and accounted for,Ellarion,FALSE
,Khloe,Tatton,Purity,cyclone,Present and accounted for,Caelena,FALSE
,Motya,Warren,Purity,immortal,Present and accounted for,Osiris,FALSE
,Isadora,Thrussell,Defiance,polaris,Present and accounted for,Ellarion,FALSE
,Isador,Cocks,Confidence,starfall,Present and accounted for,Osiris,FALSE
,Simone,Prescott,Purity,centurion,Present and accounted for,Caelena,FALSE
,Addie,Senior,Tranquility,starfall,Present and accounted for,Caelena,FALSE
,Joella,Parish,Tenacity,aurora,Present and accounted for,Ellarion,FALSE
,Alyse,Brandon,Confidence,harbinger,Present and accounted for,Ellarion,FALSE
,Sammy,Harmon,Hope,harbinger,Present and accounted for,Ellarion,FALSE
,Susan,Baxter,Unity,polaris,Present and accounted for,Ellarion,FALSE
,Orville,Dabney,Purity,immortal,Present and accounted for,Osiris,FALSE
,Katey,Trevis,Ambition,harbinger,Present and accounted for,Ellarion,FALSE
,Abel,Brewster,Kindness,aurora,Present and accounted for,Ellarion,FALSE
,Makari,Ellery,Confidence,centurion,Present and accounted for,Ellarion,FALSE
,Edwena,Bonner,Intelligence,spectrum,Present and accounted for,Ellarion,FALSE
,Marshal,Atkins,Hope,aurora,Present and accounted for,Ellarion,FALSE
,Melor,Eads,Strength,polaris,Present and accounted for,Osiris,FALSE
,Marfa,Carpenter,Fairness,taurus,Present and accounted for,Caelena,FALSE
,Rudyard,Strickland,Purity,prophet,Present and accounted for,Caelena,FALSE
,Katsuo,Chapman,Ambition,polaris,Present and accounted for,Ellarion,FALSE
,Jayla,Arkwright,Hope,warrior,Present and accounted for,Ellarion,FALSE
,Robena,Whinery,None,aurora,Present and accounted for,Ellarion,FALSE
,Harlan,Banks,Confidence,polaris,Present and accounted for,Ellarion,FALSE
,Frederica,Power,Industry,cyclone,Present and accounted for,Ellarion,FALSE
,Wilburn,Leavitt,Purity,spectrum,Present and accounted for,Osiris,FALSE
,Jamie,Kingston,Mercy,spectrum,Present and accounted for,Ellarion,FALSE
,Chelsie,Jervis,Kindness,aurora,Present and accounted for,Osiris,FALSE
,Kanon,Henryson,Excellence,aurora,Present and accounted for,Ellarion,FALSE
,Addie,Belcher,Hope,spectrum,Present and accounted for,Ellarion,FALSE
,Edwyn,Walmsley,Purity,immortal,Present and accounted for,Osiris,FALSE
,Shelagh,Quincy,Purity,immortal,Present and accounted for,Ellarion,FALSE
,Kiefer,Thomas,Confidence,memory,Present and accounted for,Ellarion,FALSE
,Terell,Henderson,Dedication,immortal,Present and accounted for,Osiris,FALSE
,Corrie,Ishikawa,Purity,spectrum,Present and accounted for,Osiris,FALSE
,Zhanna,Godfrey,Hope,aurora,Present and accounted for,Ellarion,FALSE
,Dulcie,Washington,Strength,polaris,Present and accounted for,Ellarion,FALSE
,Skye,Courtney,Purity,ravager,Present and accounted for,Osiris,FALSE
,Dakota,William,Purity,warrior,Present and accounted for,Ellarion,FALSE
,Marsha,Adair,Confidence,immortal,Present and accounted for,Ellarion,FALSE
,Franny,Sokolovsky,Purity,cyclone,Present and accounted for,Caelena,FALSE
,Hale,Tennyson,Intelligence,harbinger,Present and accounted for,Ellarion,FALSE
,Jessye,Cornett,Mercy,polaris,Present and accounted for,Osiris,FALSE
,Barbie,Niles,Ambition,spectrum,Present and accounted for,Ellarion,FALSE
,Kirby,Wayne,Justice,aurora,Present and accounted for,Ellarion,FALSE
,Prissy,Banks,Loyalty,polaris,Present and accounted for,Ellarion,FALSE
,Terrence,Hewitt,Loyalty,discovery,Present and accounted for,Ellarion,FALSE
,Len,Randall,None,immortal,Present and accounted for,Osiris,FALSE
,Christabella,Arterberry,Defiance,spectrum,Present and accounted for,Ellarion,FALSE
,Clarence,Pierce,Ambition,spectrum,Present and accounted for,Ellarion,FALSE
,Evangelina,Whittle,Hope,polaris,Present and accounted for,Osiris,FALSE
,Rickie,Morrish,Strength,polaris,Present and accounted for,Caelena,FALSE
,Garry,Travis,Ambition,immortal,Present and accounted for,Osiris,FALSE
,Carreen,Perry,Defiance,immortal,Present and accounted for,Osiris,FALSE
,Poppy,Brooks,Purity,spectrum,Present and accounted for,Ellarion,FALSE
,Xavior,Waters,Strength,spectrum,Present and accounted for,Ellarion,FALSE
,Barclay,Holme,Purity,spectrum,Present and accounted for,Ellarion,FALSE
,Chip,Hisakawa,Tranquility,polaris,Present and accounted for,Ellarion,FALSE
,Amelia,Fairchild,Loyalty,polaris,Present and accounted for,Ellarion,FALSE
,Anfisa,Christians,Confidence,cyclone,Present and accounted for,Osiris,FALSE
,Chaz,Mathers,Hope,spectrum,Present and accounted for,Ellarion,FALSE
,Eddy,Kemp,Ambition,aurora,Present and accounted for,Ellarion,FALSE
,Paislee,Larson,Purity,polaris,Present and accounted for,Ellarion,FALSE
,Alicia,Orlov,Purity,immortal,Present and accounted for,Osiris,FALSE
,Farran,Blakeslee,None,bluecoat,Present and accounted for,Ellarion,FALSE
,Tisha,Bain,Purity,inferno,Present and accounted for,Ellarion,FALSE
,Darlene,Monday,Intelligence,aurora,Present and accounted for,Osiris,FALSE
,Edward,Peck,Confidence,polaris,Present and accounted for,Ellarion,FALSE
,Fitzroy,Leonard,Purity,polaris,Present and accounted for,Ellarion,FALSE
,Claribel,Varley,None,polaris,Present and accounted for,Ellarion,FALSE
,Regina,Byrd,Purity,whirlwind,Present and accounted for,Ellarion,FALSE
,Damian,Adam,Strength,halo,Present and accounted for,Ellarion,FALSE
,Deitra,Huddleson,Loyalty,centurion,Present and accounted for,Osiris,FALSE
,Kathy,Reynolds,Strength,polaris,Present and accounted for,Ellarion,FALSE
,Lorrin,Winthrop,None,starfall,Present and accounted for,Caelena,FALSE
,Alexina,Utkin,Generosity,immortal,Present and accounted for,Ellarion,FALSE
,Janey,Vernon,Purity,polaris,Present and accounted for,Ellarion,FALSE
,Alethea,Attaway,Ambition,spectrum,Present and accounted for,Ellarion,FALSE
,Janessa,Sommer,Purity,cyclone,Present and accounted for,Caelena,FALSE
,Wren,Elliot,Tenacity,cyclone,Present and accounted for,Osiris,FALSE
,Honora,Pemberton,Unity,cyclone,Present and accounted for,Caelena,FALSE
,Naoki,Lukeson,Purity,valkyrie,Present and accounted for,Ellarion,FALSE
,Lyndsey,Saunders,Confidence,starfall,Present and accounted for,Caelena,FALSE
,Corrie,Goodwin,Purity,cyclone,Present and accounted for,Ellarion,FALSE
,Ignat,Goffe,Ambition,polaris,Present and accounted for,Ellarion,FALSE
,Foster,Midgley,Unity,polaris,Present and accounted for,Ellarion,FALSE
,Duke,Watson,Strength,cyclone,Present and accounted for,Ellarion,FALSE
,Beckett,Fyodorov,Ambition,polaris,Present and accounted for,Caelena,FALSE
,Patya,Yong,Excellence,harbinger,Present and accounted for,Ellarion,FALSE
,Alisa,Harley,None,spectrum,Present and accounted for,Ellarion,FALSE
,Serena,Lagunov,Loyalty,spectrum,Present and accounted for,Ellarion,FALSE
,Jase,Tupper,Hope,polaris,Present and accounted for,Caelena,FALSE
,Marni,Grey,Strength,aurora,Present and accounted for,Ellarion,FALSE
,Jeane,Becket,Tranquility,bluecoat,Present and accounted for,Ellarion,FALSE
,Jenn,Lacy,Hope,polaris,Present and accounted for,Ellarion,FALSE
,Teagan,Ericson,None,polaris,Present and accounted for,Ellarion,FALSE
,Wynonna,Ingram,Purity,spectrum,Present and accounted for,Ellarion,FALSE
,Linton,Braddock,None,spectrum,Present and accounted for,Ellarion,FALSE
,Idonea,Bourke,Loyalty,discovery,Present and accounted for,Ellarion,FALSE
,Davida,Barlow,Ambition,polaris,Present and accounted for,Ellarion,FALSE
,India,Traves,Strength,spectrum,Present and accounted for,Ellarion,FALSE
,Bonita,Matveev,Mercy,cyclone,Present and accounted for,Osiris,FALSE
,Rowland,Hailey,Ambition,spectrum,Present and accounted for,Ellarion,FALSE
,Schuyler,Devereux,Intelligence,memory,Present and accounted for,Ellarion,FALSE
,Caileigh,Paulson,Tenacity,halo,Present and accounted for,Ellarion,FALSE
,Kinley,Clark,Confidence,polaris,Present and accounted for,Ellarion,FALSE
,Yasha,Appleby,Ambition,spectrum,Present and accounted for,Ellarion,FALSE
,Marlee,Ware,Intelligence,harbinger,Present and accounted for,Ellarion,FALSE
,Yui,Jewel,Defiance,aurora,Present and accounted for,Ellarion,FALSE
,Doria,Aylmer,None,spectrum,Present and accounted for,Ellarion,FALSE
,Clair,Merrill,Unity,polaris,Present and accounted for,Caelena,FALSE
,Peace,Garnet,Purity,cyclone,Present and accounted for,Caelena,FALSE
,Thelma,Hayes,Purity,envoy,Present and accounted for,Osiris,FALSE
,Radclyffe,Tobias,Ambition,spectrum,Present and accounted for,Ellarion,FALSE
,Sofiya,Tobin,Purity,ravager,Present and accounted for,Osiris,FALSE
,Kenzie,Newport,Justice,spectrum,Present and accounted for,Ellarion,FALSE
,Kaety,Garnier,Industry,discovery,Present and accounted for,Ellarion,FALSE
,Petra,Delaney,Confidence,cyclone,Present and accounted for,Caelena,FALSE
,Austen,Forrest,Intelligence,spectrum,Present and accounted for,Ellarion,FALSE
,Liliana,Draper,Hope,spectrum,Present and accounted for,Ellarion,FALSE
,Peg,Upton,None,spectrum,Present and accounted for,Ellarion,FALSE
,Serenity,Woodhams,Purity,polaris,Present and accounted for,Ellarion,FALSE
,Wilt,Derricks,Tranquility,discovery,Present and accounted for,Osiris,FALSE
,Curtis,Wright,None,halo,Present and accounted for,Ellarion,FALSE
,Racquel,Jinks,Loyalty,starfall,Present and accounted for,Osiris,FALSE
,Gerasim,Devine,Ambition,aurora,Present and accounted for,Ellarion,FALSE
,Terell,Chambers,Hope,spectrum,Present and accounted for,Ellarion,FALSE
,Hikaru,Arterberry,Industry,spectrum,Present and accounted for,Ellarion,FALSE
,Kris,Inoue,Generosity,halo,Present and accounted for,Caelena,FALSE
,Kaylynn,Seymour,Defiance,starfall,Present and accounted for,Osiris,FALSE
,Lyle,Martinson,Purity,spectrum,Present and accounted for,Ellarion,FALSE
,Mechislav,Beverley,Purity,immortal,Present and accounted for,Osiris,FALSE
,Chloe,Beckett,Purity,spectrum,Present and accounted for,Ellarion,FALSE
,Carmen,Simons,Ambition,bluecoat,Present and accounted for,Ellarion,FALSE
,Esm&eacute;e,Garrett,Compassion,polaris,Present and accounted for,Ellarion,FALSE
,Adam,Wakefield,Purity,taurus,Present and accounted for,Ellarion,FALSE
,Alexandria,Ikeda,Confidence,spectrum,Present and accounted for,Ellarion,FALSE
,Elfrida,Paget,Purity,harbinger,Present and accounted for,Ellarion,FALSE
,Tessie,Hutson,Excellence,envoy,Present and accounted for,Ellarion,FALSE
,Averill,Hawkins,Loyalty,polaris,Present and accounted for,Ellarion,FALSE
,Sarah,Brandon,Excellence,immortal,Present and accounted for,Osiris,FALSE
,Alexandrina,Maki,Tranquility,polaris,Present and accounted for,Caelena,FALSE
,Kenny,Gully,Hope,cyclone,Present and accounted for,Caelena,FALSE
,Donny,Traves,Purity,polaris,Present and accounted for,Ellarion,FALSE
,Jeanne,Garrod,Confidence,spectrum,Present and accounted for,Ellarion,FALSE
,Sasha,Duke,Strength,halo,Present and accounted for,Ellarion,FALSE
,Penny,Harrell,None,starfall,Present and accounted for,Osiris,FALSE
,Maci,Nakano,Purity,polaris,Present and accounted for,Ellarion,FALSE
,Jayson,Gibb,Ambition,immortal,Present and accounted for,Osiris,FALSE
,Kurt,Traylor,Confidence,spectrum,Present and accounted for,Ellarion,FALSE
,Tiara,Harlow,Mercy,polaris,Present and accounted for,Ellarion,FALSE
,Mayme,Tchaikovsky,Purity,cyclone,Present and accounted for,Caelena,FALSE
,Jarvis,Coburn,Defiance,immortal,Present and accounted for,Osiris,FALSE
,Arnold,Miles,Purity,immortal,Present and accounted for,Osiris,FALSE
,Denis,Ansel,Mercy,starfall,Present and accounted for,Osiris,FALSE
,Randall,Judd,Strength,spectrum,Present and accounted for,Ellarion,FALSE
,Keara,Wynne,Mercy,envoy,Present and accounted for,Ellarion,FALSE
,Samuel,Russell,Ambition,immortal,Present and accounted for,Osiris,FALSE
,Walton,Morse,Intelligence,inferno,Present and accounted for,Ellarion,FALSE
,Mathew,Shearer,None,cyclone,Present and accounted for,Ellarion,FALSE
,Savanna,Wilkinson,Strength,starfall,Present and accounted for,Osiris,FALSE
,Noreen,Walterson,Generosity,immortal,Present and accounted for,Osiris,FALSE
,Sasha,Sutton,Justice,envoy,Present and accounted for,Osiris,FALSE
,Ralph,Senior,Purity,immortal,Present and accounted for,Osiris,FALSE
,Camden,Blackman,None,polaris,Present and accounted for,Ellarion,FALSE
,Augustine,Jennings,Defiance,polaris,Present and accounted for,Ellarion,FALSE
,Brooke,Rhodes,Purity,cyclone,Present and accounted for,Caelena,FALSE
,Meriwether,Perkins,Ambition,cyclone,Present and accounted for,Ellarion,FALSE
,Kaylin,Low,Tenacity,spectrum,Present and accounted for,Osiris,FALSE
,Leyla,Kobayashi,Mercy,spectrum,Present and accounted for,Caelena,FALSE
,Crystal,Hughes,Industry,spectrum,Present and accounted for,Ellarion,FALSE
,Sharyl,Thorn,Ambition,polaris,Present and accounted for,Ellarion,FALSE
,Tiger,Barton,Purity,spectrum,Present and accounted for,Ellarion,FALSE
,Mamie,Becket,Purity,immortal,Present and accounted for,Caelena,FALSE
,Lorinda,Breckenridge,Confidence,spectrum,Present and accounted for,Ellarion,FALSE
,Micky,Nigel,Hope,spectrum,Present and accounted for,Ellarion,FALSE
,Moe,Lee,Purity,polaris,Present and accounted for,Ellarion,FALSE
,Kayly,Moto,Strength,starfall,Present and accounted for,Osiris,FALSE
,Sidony,Courtenay,Ambition,cyclone,Present and accounted for,Ellarion,FALSE
,Yegor,Wiley,Ambition,aurora,Present and accounted for,Ellarion,FALSE
,Kaito,Elwin,Defiance,polaris,Present and accounted for,Ellarion,FALSE
,Ewart,Payton,Generosity,spectrum,Present and accounted for,Osiris,FALSE
,Sevastyan,Hargrave,Loyalty,vulture,Present and accounted for,Osiris,FALSE
,Mio,Radcliff,Ambition,ravager,Present and accounted for,Osiris,FALSE
,Karyn,Leigh,Strength,centurion,Present and accounted for,Caelena,FALSE
,Daniela,Harper,Mercy,vulture,Present and accounted for,Ellarion,FALSE
,Kermit,Smith,None,spectrum,Present and accounted for,Ellarion,FALSE
,Adena,Avery,Intelligence,spectrum,Present and accounted for,Ellarion,FALSE
,Livia,Pearce,Mercy,taurus,Present and accounted for,Caelena,FALSE
,Walton,Woodrow,Hope,spectrum,Present and accounted for,Ellarion,FALSE
,Gleb,Harding,Tranquility,aurora,Present and accounted for,Ellarion,FALSE
,Vasya,Knight,Purity,spectrum,Present and accounted for,Ellarion,FALSE
,Akemi,Eason,Confidence,starfall,Present and accounted for,Ellarion,FALSE
,Vladlen,Adcock,Ambition,taurus,Present and accounted for,Ellarion,FALSE
,Tsubaki,Hightower,Purity,starfall,Present and accounted for,Osiris,FALSE
,Elmer,Yamazaki,Confidence,polaris,Present and accounted for,Ellarion,FALSE
,Nell,Braddock,Confidence,halo,Present and accounted for,Osiris,FALSE
,Nicole,Kobayashi,None,aurora,Present and accounted for,Ellarion,FALSE
,Irwin,Welch,Industry,polaris,Present and accounted for,Ellarion,FALSE
,Valeriya,Tash,Purity,polaris,Present and accounted for,Ellarion,FALSE
,Grenville,Sowards,Excellence,spectrum,Present and accounted for,Osiris,FALSE
,Rob,Brigham,Loyalty,aurora,Present and accounted for,Ellarion,FALSE
,Margaretta,Travis,Confidence,polaris,Present and accounted for,Ellarion,FALSE
,Hiroki,Shimizu,Purity,polaris,Present and accounted for,Ellarion,FALSE
,Mack,Ruskin,Purity,halo,Present and accounted for,Osiris,FALSE
,Judi,Sharp,Hope,whirlwind,Present and accounted for,Caelena,FALSE
,Marje,Kato,Intelligence,polaris,Present and accounted for,Ellarion,FALSE
,Maitland,Patrickson,Confidence,spectrum,Present and accounted for,Caelena,FALSE
